Barometer (on Android device),Engine kW (At the wheels),Intake Manifold Pressure,Trip Time(whilst moving),Turbo Boost & Vacuum Gauge,accelerometertotal,accelerometerx,accelerometery,accelerometerz,airtemperatureintake,baropressure,coolanttemp,hpwheels,kff1296,kff1297,kff1298,maf,rpm,speedgps,speedobd,throttlepos,time,torque,tripdistance,tripkpl,triplp100km,tripmpg,voltageobdadapter
1002.026794,,56,1020.773,-6.381660463,0.01,0.31,0.93,-0.31,37,100,90,,77.72389891,12.83342086,9.442680229,11.56,2495,81.0719995,81,23.52941176,2024-06-28T08:40:00.506348416Z,,17.15143441,12.58531528,7.945699097,29.60275504,13.80000019
1001.987854,,78,1025.776,-3.190830232,-0.06,0.05,0.93,-0.04,37,100,90,,77.82453073,12.77544615,9.400023116,16.5,2362.25,76.60800044,77,28.23529412,2024-06-28T08:40:05.541156851Z,,17.2607331,12.62214886,7.922512192,29.68939375,13.69999981
1001.975647,6.422137674,91,1030.736,-1.30533964,0.07,0.35,0.98,-0.35,37,100,90,8.612228478,77.92340413,12.71848448,9.358111388,21.98,2434.5,78.33599875,79,34.50980392,2024-06-28T08:40:10.589935945Z,18.57934852,17.36683704,12.61445879,7.92734194,29.67130544,13.89999962
1001.833557,13.88470674,93,1035.758,-1.015264165,0.04,0.13,1.03,-0.18,37,100,90,18.61969844,78.02261919,12.66132597,9.316054832,24.21,2623,83.15999917,85,38.43137255,2024-06-28T08:40:15.540896225Z,38.39821584,17.47936785,12.60380933,7.934040068,29.64625613,13.89999962
1001.804138,13.29151732,94,1040.778,-0.8702264268,-0.03,0.27,0.89,-0.29,37,100,90,17.82421832,78.09177552,12.63383336,9.274391124,25.33,2741,87.47999494,89,38.03921569,2024-06-28T08:40:20.533577489Z,34.15278898,17.5985012,12.58929191,7.943189254,29.61210875,13.80000019
1001.771301,7.516437039,86,1045.755,-2.030528329,0.05,0.11,1.03,-0.25,37,100,90,10.0797081,77.74704977,13.01949967,9.233450559,23.21,2819,90.03599844,91,32.94117647,2024-06-28T08:40:25.550529202Z,18.97441826,17.72179838,12.5789671,7.94970902,29.58782308,13.80000019
1001.701599,7.397861775,80,1050.769,-2.900754756,-0.11,0.13,0.84,-0.31,37,100,90,9.920696051,77.40282515,13.40460534,9.19256951,20.16,2824,91.62000032,92,30.19607843,2024-06-28T08:40:30.548566298Z,18.3932559,17.84917636,12.57707649,7.950904036,29.58337605,13.89999962
1001.741211,5.560390675,82,1055.765,-2.61067928,0.03,0.28,0.96,-0.34,37,100,90,7.456606717,77.06285468,13.78495162,9.152193694,20.27,2801.5,90.35999898,92,30.19607843,2024-06-28T08:40:35.550450885Z,13.96775693,17.97518926,12.58087377,7.948504218,29.59230788,13.89999962
1001.64801,,83,1060.781,-2.465641543,0.12,0.36,1.05,-0.25,37,100,90,,76.72451446,14.16347405,9.112011491,21.18,2791.75,89.82000037,90,31.37254902,2024-06-28T08:40:40.57165434Z,,18.09958889,12.58307216,7.947115532,29.59747887,13.89999962
1001.771973,6.314691263,84,1065.775,-2.320603805,0.04,0.17,1.01,-0.24,37,100,90,8.468140468,76.39059675,14.53704874,9.072354518,21.63,2833,91.15199649,92,31.37254902,2024-06-28T08:40:45.557737458Z,15.73767648,18.22605682,12.58023745,7.94890626,29.59081115,13.89999962
1001.666626,7.423371643,75,1070.787,-3.625943445,0,0.07,0.99,-0.13,37,100,90,9.954905347,76.05838504,14.90871481,9.032900154,18.12,2844.75,91.72799592,93,29.01960784,2024-06-28T08:40:50.56346431Z,18.34979833,18.35336902,12.57952752,7.949354864,29.58914126,13.89999962
1001.611755,7.828282824,78,1075.692,-3.190830232,-0.03,0.35,0.89,-0.17,37,100,91,10.49790018,75.7360514,15.26932967,8.994618936,19.26,2882.25,92.08799729,94,29.80392157,2024-06-28T08:40:55.580407432Z,19.34899869,18.48125152,12.58131453,7.948225759,29.59334462,13.89999962
1001.588867,,79,1080.754,-3.045792494,0.07,0.25,0.98,-0.44,37,100,91,,75.40625263,15.63829623,8.95545114,20.61,2823.25,91.62000032,92,30.19607843,2024-06-28T08:41:00.564546132Z,,18.60898095,12.58274587,7.947321614,29.59671137,13.80000019
1001.606689,,59,1085.74,-5.94654725,0.18,0.55,1.02,-0.31,37,100,91,,75.08420133,15.99859522,8.917203454,13.39,2791.75,90.68399952,91,25.09803922,2024-06-28T08:41:05.577240287Z,,18.73536215,12.58847229,7.943706427,29.61018086,13.89999962
1001.609863,6.795101549,79,1090.764,-3.045792494,-0.04,0.07,0.94,0,37,100,91,9.112381273,74.76246605,16.35854065,8.8789933,18.85,2764.25,88.63200067,90,29.01960784,2024-06-28T08:41:10.589999753Z,17.25397979,18.85966496,12.59421095,7.940086807,29.62367915,13.80000019
1001.427795,7.378218845,90,1095.776,-1.450377378,-0.01,0.19,0.94,-0.29,37,100,91,9.894354448,74.44423496,16.71456573,8.841199311,23.83,2817.5,90.68399952,91,34.50980392,2024-06-28T08:41:15.715635282Z,18.62884014,18.98435103,12.5875623,7.944280701,29.60804041,13.80000019
1001.435791,,43,1100.737,-8.267151054,-0.01,0.22,0.95,-0.17,37,100,91,,74.19617282,16.99972176,8.80410542,9.33,2704.75,87.94799877,88,25.09803922,2024-06-28T08:41:20.591049347Z,,19.10936773,12.61933493,7.924278799,29.68277492,13.89999962
1001.163757,5.68895166,92,1105.736,-1.160301902,0.07,0.19,1.05,-0.09,37,100,91,7.629009839,74.30480464,16.92815444,8.767040918,23.58,2672.25,85.93200074,87,35.29411765,2024-06-28T08:41:25.592026019Z,15.02909215,19.22841792,12.61411775,7.927556271,29.67050324,13.89999962
1000.911133,,90,1110.732,-1.450377378,0,0.21,0.97,-0.2,37,100,91,,74.41246126,16.85722959,8.73030915,23.46,2659.75,85.78799745,86,35.29411765,2024-06-28T08:41:30.605697355Z,,19.34774345,12.60298658,7.934558023,29.64432087,13.89999962
1000.725342,,76,1115.766,-3.480905707,-0.1,0.26,0.84,-0.25,37,100,91,,74.52002813,16.78636387,8.693608002,18.54,2549,82.54799891,83,27.45098039,2024-06-28T08:41:35.590575313Z,,19.46548832,12.62087338,7.92331285,29.68639361,13.89999962
1000.57074,5.821279856,95,1120.786,-0.725188689,0.11,0.16,1.09,-0.11,37,100,91,7.806464873,74.62639898,16.71628609,8.657314929,25.47,2640.75,84.52799611,86,42.35294118,2024-06-28T08:41:40.603108713Z,15.62185312,19.58033306,12.61004191,7.930118629,29.66091619,13.89999962
1000.327271,6.720430104,94,1125.785,-0.8702264268,0.55,0.09,1.49,-0.51,37,100,91,9.012245215,74.61243825,16.76608819,8.621473559,26.25,2763.5,88.27199931,90,39.21568627,2024-06-28T08:41:45.615346006Z,17.12766849,19.7005835,12.5980567,7.937662975,29.63272499,13.89999962
1000.029602,6.164002223,91,1130.756,-1.30533964,0.06,0.13,1.04,-0.18,38,100,91,8.266063137,74.30653154,17.10734245,8.586126012,24.58,2864,91.83599839,93,35.68627451,2024-06-28T08:41:50.601393867Z,15.276982,19.82681183,12.58667401,7.944841359,29.605951,13.80000019
1000.220154,15.89642739,83,1135.745,-2.465641543,0.01,0.26,0.95,-0.34,38,100,91,21.31746027,74.00202884,17.44703046,8.5509407,23.58,2975.25,95.50799994,96,32.94117647,2024-06-28T08:41:55.614917116Z,37.6808755,19.95700062,12.57927547,7.949514142,29.58854841,13.80000019
1000.209778,,80,1140.775,-2.900754756,-0.05,0.18,0.9,-0.3,38,100,91,,73.69753983,17.7867032,8.515756968,20.95,2973.5,95.93999609,97,30.19607843,2024-06-28T08:42:00.630537745Z,,20.09033915,12.5805582,7.9487036,29.5915656,13.80000019
1000.269043,,70,1145.755,-4.351132134,0.08,0.1,1.08,-0.07,38,100,91,,73.398536,18.12025695,8.48120705,15.45,2939.5,95.36399665,96,26.2745098,2024-06-28T08:42:05.638666689Z,,20.22271103,12.58498752,7.945906034,29.60198409,13.80000019
1000.271729,,74,1150.765,-3.770981183,0.12,0,1.12,-0.03,38,100,91,,73.10016917,18.45310009,8.446730739,18.23,2889,93.5639967,94,28.62745098,2024-06-28T08:42:10.628394583Z,,20.35357501,12.60223781,7.935029455,29.64255966,13.89999962
1000.425476,8.047846561,75,1155.786,-3.625943445,0,0.32,0.91,-0.3,38,100,91,10.79234001,72.80357111,18.78397008,8.412458808,18.33,2925,93.95999888,95,28.62745098,2024-06-28T08:42:15.620116143Z,19.54361511,20.48371594,12.61014521,7.930053665,29.66115917,14
1000.621765,7.248976171,66,1160.72,-4.931283085,0.15,0.11,1.12,-0.31,38,100,91,9.721037167,72.51444761,19.10650183,8.379050563,16.31,2975.75,96.33599827,97,26.66666667,2024-06-28T08:42:20.667197202Z,17.21628299,20.61587863,12.61511812,7.926927619,29.67285628,13.80000019
1000.763489,,70,1165.674,-4.351132134,-0.07,-0.13,0.9,0.02,38,100,91,,72.22645333,19.42777387,8.345772799,17.3,2963.5,96.04799855,97,27.84313725,2024-06-28T08:42:25.640356399Z,,20.748657,12.62731611,7.919270206,29.70154798,13.80000019
1000.580933,,75,1170.77,-3.625943445,0.02,0.11,1.01,-0.14,38,100,91,,71.93258122,19.75560293,8.311815852,18.33,2913.5,94.28399942,96,28.62745098,2024-06-28T08:42:30.649072929Z,,20.88118768,12.63619405,7.913706284,29.72243037,13.89999962
1000.572693,7.354762785,70,1175.67,-4.351132134,-0.13,-0.01,0.85,-0.24,38,100,91,9.862899353,71.65225829,20.0683172,8.279424513,16.4,2864,91.94400086,94,27.45098039,2024-06-28T08:42:35.657266684Z,17.98141019,21.01096059,12.64693952,7.906982401,29.74770552,13.89999962
1000.585449,,75,1180.752,-3.625943445,0.06,0.04,1.05,0.02,38,100,90,,71.36382215,20.39008216,8.246095693,18.43,2839,91.65599428,92,28.62745098,2024-06-28T08:42:40.639719182Z,,21.13810556,12.65372392,7.902743009,29.76366354,13.89999962
1000.383606,,77,1185.66,-3.335867969,0.24,0.18,1.22,-0.11,38,100,90,,71.08745739,20.69838089,8.214161722,19.05,2819.5,91.07999484,92,29.41176471,2024-06-28T08:42:45.670240331Z,,21.26562104,12.65762766,7.900305723,29.77284579,13.80000019
1000.351196,,79,1190.679,-3.045792494,0.05,0.07,1.04,-0.15,38,100,90,,70.80704727,21.01119242,8.181760309,19.48,2786,89.49599983,91,30.19607843,2024-06-28T08:42:50.657401833Z,,21.39147333,12.66011421,7.898754036,29.77869458,13.89999962
1000.159851,7.503050687,80,1195.752,-2.900754756,-0.02,0.25,0.93,-0.21,38,100,90,10.0617567,70.52585929,21.3248717,8.149269014,19.7,2820.75,90.6479987,92,30.19607843,2024-06-28T08:42:55.68425803Z,18.82926998,21.51650321,12.65661519,7.900937714,29.77046428,14
1000.032349,,77,1200.755,-3.335867969,-0.04,0.17,0.93,-0.1,39,100,91,,70.25073005,21.63179215,8.117477806,18.33,2809,90.68399952,92,29.01960784,2024-06-28T08:43:00.658916878Z,,21.64272193,12.66415244,7.896235354,29.78819316,13.89999962
999.9530029,7.688193604,79,1205.751,-3.045792494,0.09,0.18,1.07,-0.07,39,100,91,10.31003745,69.97811956,21.9359028,8.085977641,18.74,2818,90.97199924,92,29.41176471,2024-06-28T08:43:05.674939106Z,19.21515851,21.7686608,12.66762215,7.894072547,29.79635449,13.80000019
999.9017334,,79,1210.755,-3.045792494,-0.04,0.26,0.92,-0.15,39,100,91,,69.70718516,22.23814369,8.054671149,18.85,2823.25,90.86399677,91,29.41176471,2024-06-28T08:43:10.699442056Z,,21.89499445,12.67075682,7.892119601,29.80372776,13.89999962
999.8653564,,79,1215.764,-3.045792494,0.03,0.46,0.91,-0.25,39,100,91,,69.43807304,22.53835174,8.023575221,18.85,2816,90.82799595,91,29.41176471,2024-06-28T08:43:15.683130861Z,,22.02142397,12.67274724,7.890880042,29.80840955,13.80000019
999.7998047,,81,1220.765,-2.755717018,-0.02,0.37,0.87,-0.31,39,100,91,,69.17145566,22.83577678,7.99276756,19.26,2812,90.57599705,92,29.80392157,2024-06-28T08:43:20.679095957Z,,22.14738629,12.67441718,7.889840362,29.81233754,13.80000019
999.659729,,79,1225.771,-3.045792494,0.05,0.09,1.03,-0.25,39,100,91,,68.90661437,23.1312205,7.962165126,19.48,2792.25,90.21599569,91,29.80392157,2024-06-28T08:43:25.703670628Z,,22.2731975,12.67524938,7.88932235,29.81429501,13.89999962
999.6231689,,79,1230.756,-3.045792494,-0.08,0.31,0.82,-0.33,39,100,91,,68.64489171,23.42318523,7.931923051,17.71,2765.75,89.56799461,90,29.01960784,2024-06-28T08:43:30.705671539Z,,22.39780348,12.67772957,7.887778936,29.82012882,13.80000019
999.5141602,,78,1235.777,-3.190830232,-0.07,0.11,0.89,-0.28,39,100,91,,68.38328107,23.71502501,7.90169392,18.23,2732,88.16399684,89,29.01960784,2024-06-28T08:43:35.681914921Z,,22.52118164,12.68097218,7.885761975,29.82775599,13.89999962
999.3154297,7.553382893,81,1240.755,-2.755717018,0,0.41,0.87,-0.38,39,100,91,10.1292533,68.16670511,23.96134462,7.871950274,19.16,2722.5,87.98399959,88,29.80392157,2024-06-28T08:43:40.712326088Z,19.51355831,22.64273659,12.68151579,7.885423946,29.82903464,13.80000019
999.2039185,,83,1245.769,-2.465641543,0.01,0.2,0.97,-0.29,39,100,91,,68.03616506,24.12161791,7.842217031,20.84,2736.75,87.94799877,89,31.37254902,2024-06-28T08:43:45.711475102Z,,22.76460389,12.68107182,7.885700015,29.82799035,13.89999962
999.0400391,6.656017036,83,1250.766,-2.320603805,0.08,0.25,1.03,-0.33,39,99,91,8.925865868,67.78101655,24.40617622,7.812807231,20.5,2756.5,88.84799874,89,30.98039216,2024-06-28T08:43:50.707728936Z,17.01121203,22.88868899,12.67772324,7.887782873,29.82011394,13.89999962
998.947937,,84,1255.768,-2.175566067,-0.05,0.16,0.91,-0.26,39,99,91,,67.52752215,24.68888975,7.783588093,20.84,2762.5,88.59599985,90,30.98039216,2024-06-28T08:43:55.697018824Z,,23.01185577,12.67422501,7.88995999,29.81188552,13.80000019
998.7488403,,92,1260.767,-1.015264165,0.14,0.12,1.13,-0.23,39,99,91,,67.27606712,24.96932886,7.754604024,24.58,2750.25,88.23599849,89,36.47058824,2024-06-28T08:44:00.728626439Z,,23.13508881,12.66999682,7.892593004,29.80194011,13.80000019
998.4349365,,92,1265.731,-1.015264165,0.01,0.25,0.96,-0.3,39,99,91,,67.02821888,25.24574542,7.726035693,24.83,2727.75,88.23599849,89,36.47058824,2024-06-28T08:44:05.72187128Z,,23.25769134,12.65928408,7.899272001,29.77674196,13.80000019
998.0886841,6.754705521,91,1270.755,-1.160301902,0,0.26,0.96,-0.11,38,99,91,9.058209308,66.86995131,25.4327131,7.697335586,24.21,2719.75,88.02000041,89,36.47058824,2024-06-28T08:44:10.727077385Z,17.43904519,23.37974512,12.64877255,7.905836544,29.7520171,13.89999962
997.7390747,,94,1275.781,-0.725188689,-0.13,0.13,0.81,-0.35,38,99,91,,66.91401206,25.41715133,7.668836617,25.86,2708,87.19199522,88,40,2024-06-28T08:44:15.737966501Z,,23.50096433,12.63990633,7.911382062,29.73116229,13.89999962
997.3873291,7.723363169,95,1280.741,-0.5801509512,0.08,0.37,0.98,-0.34,38,99,91,10.35720061,67.03446241,25.32461956,7.640918029,24.83,2703.5,86.93999632,88,40.39215686,2024-06-28T08:44:20.731417817Z,20.22344738,23.62137516,12.62698368,7.919478692,29.70076607,13.80000019
997.0216064,,94,1285.781,-0.725188689,0.02,0.2,1,-0.09,38,99,92,,67.15596049,25.23128292,7.612756594,24.46,2701.25,86.7959999,88,40.39215686,2024-06-28T08:44:25.758370186Z,,23.74140617,12.61753617,7.925408487,29.67854394,14
996.7391968,8.0870861,94,1290.757,-0.725188689,-0.05,0.38,0.82,-0.35,38,99,92,10.84496109,67.07233815,25.34250618,7.585155673,24.08,2749,88.37999491,89,40.39215686,2024-06-28T08:44:30.891378572Z,20.90767575,23.86369701,12.60617133,7.932553479,29.65181194,13.80000019
996.4657593,8.276940983,95,1295.69,-0.5801509512,-0.25,0.17,0.71,-0.13,38,99,92,11.09956069,66.83212453,25.60988536,7.557990112,25.6,2776,89.67599708,91,40,2024-06-28T08:44:35.74565909Z,20.92610346,23.98727501,12.5949782,7.939603124,29.62548383,13.80000019
996.2437744,,91,1300.778,-1.160301902,0.06,0.28,1,-0.3,38,99,92,,66.58615906,25.88366686,7.530174079,25.6,2821.25,90.82799595,92,37.25490196,2024-06-28T08:44:40.75452483Z,,24.11182857,12.58670268,7.94482326,29.60601845,13.89999962
996.0974121,8.30386799,91,1305.773,-1.160301902,0.18,0.33,1.05,-0.51,39,99,92,11.1356704,66.34644422,26.15049086,7.503064925,24.46,2847,92.12399811,93,36.07843137,2024-06-28T08:44:45.841375744Z,20.52989589,24.23949098,12.57652854,7.951250449,29.58208718,13.89999962
995.944397,,82,1310.762,-2.465641543,0.13,0.07,1.12,-0.26,39,99,92,,66.10873403,26.4150835,7.476182474,20.95,2851.5,91.90800004,93,30.58823529,2024-06-28T08:44:50.839470119Z,,24.36726472,12.57064132,7.95497427,29.56823945,13.89999962
995.7575073,,87,1315.76,-1.740452854,0.03,0.12,1.01,-0.2,38,99,92,,65.87229688,26.67825913,7.449443991,22.21,2828.75,91.25999896,92,32.94117647,2024-06-28T08:44:54.828990121Z,,24.49427242,12.56642532,7.957643141,29.55832271,13.80000019
995.7301025,7.146150296,85,1320.771,-2.030528329,-0.01,0.35,0.91,-0.16,38,99,92,9.583145397,65.63693652,26.9402362,7.422827281,23.08,2851,92.05199646,92,32.94117647,2024-06-28T08:45:03.244222715Z,17.70025659,24.62142008,12.55990674,7.961773152,29.54298992,13.80000019
995.96875,,65,1325.729,-4.931283085,0.11,0.52,0.93,-0.38,39,99,92,,65.59400154,27.00931983,7.396678625,12.18,2336.25,81.46799482,76,29.41176471,2024-06-28T08:45:04.78058085Z,,24.74436084,12.56060865,7.96132823,29.54464095,13.89999962
996.0274048,6.631745069,79,1330.779,-2.900754756,-0.01,0.23,0.94,-0.27,39,99,92,8.893316624,65.71701243,26.9127541,7.370233469,17.4,2433.25,77.5799952,79,28.62745098,2024-06-28T08:45:09.775543903Z,19.30868082,24.84898426,12.55874528,7.962509475,29.54025797,13.89999962
996.1138306,12.10863172,83,1335.594,-2.320603805,0.06,0.14,1.04,-0.25,39,99,92,16.2379426,65.83348268,26.82132289,7.345194434,20.39,2611.75,82.83599863,84,30.19607843,2024-06-28T08:45:14.785820253Z,33.01332605,24.96103643,12.55487704,7.964962772,29.53115924,13.80000019
996.1638794,6.795786608,80,1340.733,-2.755717018,-0.06,0.14,0.9,-0.26,39,99,91,9.113299953,65.95692029,26.72442217,7.31865754,19.82,2725,87.12000044,88,30.58823529,2024-06-28T08:45:19.772091441Z,17.77313455,25.07991826,12.55097478,7.967439181,29.52198048,13.89999962
996.3345337,7.381163267,72,1345.737,-3.916018921,-0.05,0.19,0.91,-0.21,39,99,91,9.898302982,65.79148502,26.91551361,7.293001372,18.23,2764.5,89.17199929,91,28.23529412,2024-06-28T08:45:24.798785078Z,18.81842073,25.20269377,12.55425947,7.965354589,29.5297066,13.89999962
996.5286865,6.429070576,68,1350.604,-4.496169872,0.15,0.12,1.14,-0.09,39,99,91,8.621525654,65.56792413,27.16385628,7.268219596,15.83,2810.5,90.82799595,91,26.66666667,2024-06-28T08:45:29.805545399Z,16.09821446,25.32785503,12.56152733,7.960745985,29.54680183,13.89999962
996.9030762,6.518630663,60,1355.774,-5.656471774,0.07,0.07,1.07,-0.15,39,99,91,8.741627708,65.3321034,27.42581779,7.242078813,13.22,2849.5,91.94400086,92,25.09803922,2024-06-28T08:45:34.808541788Z,16.14453757,25.45498058,12.57497801,7.952230865,29.57844006,13.89999962
997.2947998,6.549062226,52,1360.75,-6.816773676,-0.02,0.02,0.92,0.2,39,99,91,8.782437107,65.10672814,27.67617595,7.217095913,13.56,2875.25,92.73599837,94,23.92156863,2024-06-28T08:45:39.801099205Z,16.04220839,25.583383,12.59748889,7.938020755,29.63138939,13.80000019
997.7191162,,55,1365.784,-6.381660463,0.06,0.2,1.02,-0.27,39,99,91,,64.88030265,27.92770076,7.191996595,11.94,2832.25,91.62000032,92,24.31372549,2024-06-28T08:45:44.801959767Z,,25.71063402,12.642142,7.909982998,29.73642093,13.80000019
998.1358032,,70,1370.773,-4.206094396,0.09,0.22,1.06,-0.26,39,99,90,,64.65744974,28.17525696,7.167293299,17.4,2839.5,91.40399538,92,28.23529412,2024-06-28T08:45:49.812753991Z,,25.838563,12.66712483,7.894382474,29.79518471,13.89999962
998.1906128,6.826434273,81,1375.773,-2.61067928,0.04,0.35,0.92,-0.41,39,99,90,9.154399149,64.4356362,28.42165858,7.142705216,20.73,2872.25,92.6279959,94,30.58823529,2024-06-28T08:45:54.797236847Z,16.74348053,25.96664794,12.66804629,7.893808244,29.79735214,13.89999962
998.2694092,,72,1380.58,-3.916018921,0.08,0.12,1.07,-0.06,39,99,90,,64.22381486,28.65696036,7.119224772,18.33,2823.5,91.76399675,93,28.62745098,2024-06-28T08:45:59.811087777Z,,26.09520671,12.66937088,7.892982942,29.8004678,13.80000019
998.0715332,,85,1385.719,-2.030528329,-0.04,0.18,0.93,-0.19,38,99,90,,63.99889875,28.90680848,7.094292768,21.18,2741.5,88.41599574,90,31.76470588,2024-06-28T08:46:04.871138723Z,,26.21950794,12.66936394,7.892987265,29.80045148,13.89999962
997.8136597,,91,1390.768,-1.160301902,0.05,0.29,0.98,-0.32,38,99,90,,63.91853677,29.01149634,7.069966886,23.71,2704.25,87.12000044,88,35.68627451,2024-06-28T08:46:09.830984894Z,,26.3412958,12.66212103,7.897502164,29.78341495,13.80000019
997.6610107,5.98269193,86,1395.757,-1.885490591,0.03,0.15,1.02,-0.19,38,99,90,8.022922028,64.04037478,28.91353183,7.046093389,21.41,2614.75,83.80800025,86,29.01960784,2024-06-28T08:46:14.835509351Z,16.11488153,26.46019062,12.66561221,7.895325278,29.79162678,13.89999962
997.3862305,,85,1400.75,-2.030528329,-0.01,0.31,0.91,-0.28,38,99,90,,64.16148943,28.81614894,7.022361631,18.85,2431.25,78.01199821,79,30.98039216,2024-06-28T08:46:19.830944304Z,,26.57260659,12.68120529,7.885617016,29.82830431,13.80000019
997.5196533,11.16557734,91,1405.749,-1.160301902,0.03,0.41,0.89,-0.39,39,99,90,14.97328584,64.28193504,28.71930399,6.998760966,21.98,2520.25,80.85599456,81,34.90196078,2024-06-28T08:46:24.85371699Z,31.46846628,26.68204228,12.67337223,7.890490897,29.80987965,13.80000019
997.486084,12.64966316,88,1410.777,-1.595415116,-0.1,0.33,0.81,-0.26,39,99,91,16.96347771,64.4022655,28.62255164,6.975182867,22.58,2651.5,84.9239983,86,33.7254902,2024-06-28T08:46:29.859356071Z,33.84961434,26.79785279,12.66535131,7.895487916,29.79101311,13.80000019
997.5177612,6.887699191,86,1415.786,-1.885490591,-0.02,0.14,0.95,-0.14,39,99,91,9.236556757,64.52133776,28.52681094,6.951851303,21.52,2718.75,87.98399959,88,32.15686275,2024-06-28T08:46:34.841661212Z,17.95683735,26.91800381,12.66504745,7.895677346,29.79029837,13.89999962
997.4157104,7.478945139,90,1420.65,-1.30533964,0,0.16,0.97,-0.19,39,99,91,10.02943063,64.33420974,28.73644623,6.929344028,24.08,2834.5,90.25199651,92,35.68627451,2024-06-28T08:46:39.866041889Z,18.6293792,27.04214106,12.65791055,7.900129159,29.7735112,13.89999962
997.3104248,6.66950475,59,1425.782,-5.801509512,-0.02,0.06,0.97,-0.09,39,99,91,8.943953191,64.11519342,28.97905249,6.905754099,11.78,2868.5,93.20399533,94,23.52941176,2024-06-28T08:46:44.857029787Z,16.28061421,27.17054841,12.6599801,7.898837714,29.77837911,13.89999962
997.1845093,,83,1430.73,-2.320603805,-0.05,0.19,0.9,-0.28,39,99,91,,63.90543695,29.21140152,6.883161535,20.16,2755.75,88.99199517,90,30.58823529,2024-06-28T08:46:49.869889907Z,,27.29628865,12.67651015,7.888537704,29.81726054,13.80000019
997.0386353,8.417508413,83,1435.695,-2.320603805,-0.01,0.14,0.96,-0.24,39,99,91,11.28806471,63.69633484,29.44302571,6.860639451,20.5,2772.25,89.92799597,90,30.98039216,2024-06-28T08:46:54.850793563Z,21.38705479,27.42046828,12.67325727,7.890562474,29.80960923,13.89999962
996.9394531,7.443397457,87,1440.767,-1.740452854,0,0.36,0.89,-0.31,39,99,91,9.981760406,63.48413463,29.67808169,6.837783676,22.09,2785.5,90.03599844,91,32.54901961,2024-06-28T08:46:59.856436723Z,18.86271679,27.54463628,12.66895143,7.893244265,29.79948119,13.80000019
996.7714233,7.660538232,81,1445.788,-2.61067928,0.06,0.24,1.02,-0.16,39,99,91,10.27295098,63.27545617,29.9092366,6.815307223,19.93,2807,90.43200063,91,30.19607843,2024-06-28T08:47:04.884626327Z,19.2588037,27.6691516,12.66585806,7.895172024,29.79220507,13.80000019
996.7686768,6.809367317,38,1450.756,-8.847302006,-0.02,0.39,0.88,-0.23,39,99,91,9.131511983,63.07032633,30.13646069,6.793212986,7.81,2725,88.27199931,90,20.78431373,2024-06-28T08:47:09.888845068Z,17.03986532,27.79502013,12.69849986,7.874877299,29.868984,13.89999962
996.697937,,70,1455.742,-4.206094396,-0.03,0.27,0.89,-0.34,39,99,91,,63.16778129,30.06103645,6.771182262,14.79,2552,81.46799482,83,26.66666667,2024-06-28T08:47:14.889883206Z,,27.91290959,12.72964971,7.855607227,29.94225363,13.80000019
996.5639648,6.227203982,86,1460.63,-1.885490591,0.04,0.19,1,-0.31,39,99,91,8.350818091,63.2845111,29.96576608,6.749722822,21.52,2594.75,82.76399698,84,32.94117647,2024-06-28T08:47:19.889521229Z,16.97967349,28.02793481,12.72890062,7.856069523,29.94049165,13.89999962
996.3084717,5.488403323,69,1465.758,-4.351132134,0,0.36,0.93,-0.09,39,99,91,7.360070089,63.40617968,29.86646487,6.727355444,15.83,2560.75,83.08799752,83,27.84313725,2024-06-28T08:47:24.906004109Z,14.85020673,28.14391911,12.72959453,7.855641276,29.94212385,13.80000019
996.1446533,,86,1470.76,-1.885490591,-0.07,0.27,0.86,-0.26,39,99,91,,63.52408436,29.77023563,6.705680018,20.39,2533.5,81.57599729,83,31.76470588,2024-06-28T08:47:29.917040852Z,,28.25795413,12.72885901,7.856095209,29.94039377,13.80000019
995.9349365,7.277637482,90,1475.754,-1.30533964,0,0.29,0.96,-0.2,39,99,91,9.759472618,63.64104494,29.67477691,6.684178152,22.21,2561.5,82.54799891,84,33.33333333,2024-06-28T08:47:34.911502817Z,20.17188122,28.37187095,12.72346775,7.859424036,29.92771263,13.80000019
995.7297974,14.19363456,89,1480.788,-1.450377378,-0.1,0.07,0.88,-0.22,39,99,91,19.03397747,63.75818566,29.57917117,6.662643169,21.86,2602.75,83.80800025,85,33.7254902,2024-06-28T08:47:39.938733842Z,38.63810984,28.48743705,12.71584665,7.86413449,29.90978655,13.80000019
995.5237427,6.773124239,89,1485.777,-1.450377378,0,0.43,0.87,-0.36,39,99,91,9.082909215,63.8735369,29.48502594,6.641437163,21.98,2611.5,84.2399964,85,33.33333333,2024-06-28T08:47:44.920226954Z,18.35806781,28.60383667,12.70988393,7.867823876,29.89576123,13.80000019
995.2805786,7.598247098,88,1490.756,-1.595415116,0.07,-0.02,1.05,-0.28,39,99,91,10.18941719,63.98792717,29.39166501,6.620407821,22.09,2636.5,85.46399691,86,33.33333333,2024-06-28T08:47:49.948602019Z,20.39048166,28.7214225,12.70258987,7.872341727,29.87860438,13.80000019
995.0953979,,87,1495.666,-1.740452854,0,0.32,0.93,-0.25,39,99,91,,64.10002498,29.3001751,6.59979992,22.83,2653.5,85.17599719,86,33.7254902,2024-06-28T08:47:54.959055205Z,,28.8397549,12.69481975,7.877160149,29.86032778,13.89999962
